stock_code,entry_date,exit_date,days_held,entry_price,exit_price,quantity,signal_type,signal_strength,exit_reason,gross_pnl,net_pnl,pnl_pct,commissions,slippage,stop_loss,target1,target2
MAPA,2024-07-19,2024-07-19,1,735.0,720.0,14000,BUY - MOMENTUM,81,STOP_LOSS,-210000.0,-260925.0,-2.0408163265306123,30555.0,20370.0,720.0,757.0,764.0
ISAT,2024-07-24,2024-07-24,1,11400.0,11970.0,800,BUY - REVERSAL,100,TARGET2,456000.0,409260.0,5.0,28044.0,18696.0,11115.0,11828.0,11970.0
ACES,2024-07-29,2024-07-30,2,800.0,780.0,12800,BUY - REVERSAL,97,STOP_LOSS,-256000.0,-306560.0,-2.5,30336.0,20224.0,780.0,830.0,840.0
JSMR,2024-07-31,2024-07-31,1,5550.0,5439.0,1800,BUY - MOMENTUM,100,STOP_LOSS,-199800.0,-249250.5,-2.0,29670.300000000003,19780.2,5439.0,5716.0,5772.0
PWON,2024-07-31,2024-08-01,2,426.0,432.39,24000,BUY - MOMENTUM,78,STOP_LOSS,153359.99999999968,101856.59999999967,1.499999999999997,30902.04,20601.36,417.0,439.0,443.0
BBCA,2024-07-31,2024-08-02,3,10275.0,10200.0,900,BUY - MOMENTUM,81,MAX_HOLDING,-67500.0,-113568.75,-0.7299270072992701,27641.25,18427.5,10070.0,10583.0,10686.0
HEAL,2024-08-01,2024-08-05,3,1315.0,1320.0,7700,BUY - REVERSAL,100,MAX_HOLDING,38500.0,-12223.75,0.38022813688212925,30434.25,20289.5,1282.0,1364.0,1381.0
EURO,2024-08-06,2024-08-06,1,208.0,204.0,49100,BUY - MOMENTUM,100,STOP_LOSS,-196400.0,-246973.00000000003,-1.9230769230769231,30343.800000000003,20229.2,204.0,214.0,216.0
BBNI,2024-08-05,2024-08-07,3,4960.0,5000.0,2000,BUY - REVERSAL,100,MAX_HOLDING,80000.0,30200.0,0.8064516129032258,29880.0,19920.0,4836.0,5146.0,5208.0
ICBP,2024-08-06,2024-08-08,3,11000.0,10780.0,900,BUY - MOMENTUM,77,STOP_LOSS,-198000.0,-247005.0,-2.0,29403.0,19602.0,10780.0,11330.0,11440.0
KIJA,2024-08-09,2024-08-09,1,141.0,138.0,72000,BUY - MOMENTUM,76,STOP_LOSS,-216000.0,-266220.0,-2.127659574468085,30132.0,20088.0,138.0,145.0,147.0
CTRA,2024-08-13,2024-08-13,1,1320.0,1294.0,7600,BUY - MOMENTUM,99,STOP_LOSS,-197600.0,-247266.0,-1.9696969696969695,29799.6,19866.4,1294.0,1360.0,1373.0
ENRG,2024-08-21,2024-08-21,1,216.0,212.0,46600,BUY - MOMENTUM,100,STOP_LOSS,-186400.0,-236262.0,-1.8518518518518516,29917.2,19944.800000000003,212.0,222.0,225.0
BMRI,2024-08-21,2024-08-22,2,7250.0,7105.0,1300,BUY - MOMENTUM,68,STOP_LOSS,-188500.0,-235153.75,-2.0,27992.25,18661.5,7105.0,7468.0,7540.0
SMRA,2024-08-23,2024-08-23,1,625.0,612.0,16000,BUY - MOMENTUM,85,STOP_LOSS,-208000.0,-257480.0,-2.08,29688.0,19792.0,612.0,644.0,650.0
AALI,2024-08-23,2024-08-27,3,6125.0,6125.0,1600,BUY - MOMENTUM,67,MAX_HOLDING,0.0,-49000.0,0.0,29400.0,19600.0,6002.0,6309.0,6370.0
AMRT,2024-08-26,2024-08-28,3,2810.0,2870.0,3500,BUY - REVERSAL,99,MAX_HOLDING,210000.0,160300.0,2.135231316725979,29820.0,19880.0,2740.0,2915.0,2950.0
MGRO,2024-08-28,2024-08-28,1,695.0,681.0,14300,BUY - MOMENTUM,75,STOP_LOSS,-200200.0,-249392.0,-2.014388489208633,29515.2,19676.800000000003,681.0,716.0,723.0
ICBP,2024-08-30,2024-08-30,1,11475.0,11246.0,800,BUY - MOMENTUM,75,STOP_LOSS,-183200.0,-228642.0,-1.9956427015250546,27265.2,18176.800000000003,11246.0,11819.0,11934.0
BBCA,2024-08-30,2024-09-03,3,10325.0,10175.0,900,BUY - MOMENTUM,100,MAX_HOLDING,-135000.0,-181125.0,-1.4527845036319613,27675.0,18450.0,10118.0,10635.0,10738.0
TLKM,2024-08-30,2024-09-03,3,3060.0,3080.0,3200,BUY - MOMENTUM,82,MAX_HOLDING,64000.0,14880.0,0.6535947712418301,29472.0,19648.0,2999.0,3152.0,3182.0
INDF,2024-08-30,2024-09-03,3,6850.0,6713.0,1400,BUY - MOMENTUM,76,STOP_LOSS,-191800.0,-239270.5,-2.0,28482.300000000003,18988.2,6713.0,7056.0,7124.0
DRMA,2024-09-02,2024-09-03,2,1095.0,1073.0,9000,BUY - MOMENTUM,80,STOP_LOSS,-198000.0,-246780.0,-2.009132420091324,29268.0,19512.0,1073.0,1128.0,1139.0
EXCL,2024-09-02,2024-09-04,3,2270.0,2225.0,4300,BUY - MOMENTUM,85,STOP_LOSS,-193500.0,-241821.25,-1.9823788546255507,28992.75,19328.5,2225.0,2338.0,2361.0
CTRA,2024-09-04,2024-09-04,1,1335.0,1308.0,7300,BUY - MOMENTUM,86,STOP_LOSS,-197100.0,-245334.75,-2.0224719101123596,28940.85,19293.9,1308.0,1375.0,1388.0
EXCL,2024-09-04,2024-09-05,2,2230.0,2274.6,4400,BUY - REVERSAL,93,STOP_LOSS,196239.9999999996,146689.39999999962,1.9999999999999958,29730.36,19820.239999999998,2174.0,2314.0,2342.0
UNTR,2024-09-09,2024-09-09,1,27250.0,26705.0,300,BUY - MOMENTUM,84,STOP_LOSS,-163500.0,-203966.25,-2.0,24279.75,16186.5,26705.0,28068.0,28340.0
ICBP,2024-09-09,2024-09-09,1,11600.0,11368.0,800,BUY - MOMENTUM,79,STOP_LOSS,-185600.0,-231536.0,-2.0,27561.6,18374.4,11368.0,11948.0,12064.0
AMRT,2024-09-12,2024-09-12,1,3220.0,3156.0,3000,BUY - MOMENTUM,100,STOP_LOSS,-192000.0,-239820.0,-1.9875776397515528,28692.0,19128.0,3156.0,3317.0,3349.0
BMTR,2024-09-17,2024-09-19,3,232.0,227.0,41600,BUY - MOMENTUM,100,STOP_LOSS,-208000.0,-255735.99999999997,-2.1551724137931036,28641.600000000002,19094.4,227.0,239.0,241.0
TOWR,2024-09-19,2024-09-19,1,855.0,838.0,11300,BUY - MOMENTUM,100,STOP_LOSS,-192100.0,-239927.25,-1.9883040935672516,28696.35,19130.9,838.0,881.0,889.0
MYOR,2024-09-19,2024-09-19,1,2780.0,2724.0,3400,BUY - MOMENTUM,98,STOP_LOSS,-190400.0,-237184.0,-2.014388489208633,28070.4,18713.6,2724.0,2863.0,2891.0
CTRA,2024-09-19,2024-09-19,1,1325.0,1298.0,7200,BUY - MOMENTUM,88,STOP_LOSS,-194400.0,-241614.0,-2.0377358490566038,28328.4,18885.6,1298.0,1365.0,1378.0
INTP,2024-09-20,2024-09-24,3,6900.0,6775.0,1300,BUY - MOMENTUM,94,MAX_HOLDING,-162500.0,-206943.75,-1.8115942028985508,26666.25,17777.5,6762.0,7107.0,7176.0
JPFA,2024-09-24,2024-09-25,2,1565.0,1534.0,6000,BUY - MOMENTUM,84,STOP_LOSS,-186000.0,-232485.0,-1.9808306709265175,27891.0,18594.0,1534.0,1612.0,1628.0
ASII,2024-09-30,2024-10-02,3,5050.0,5050.0,1800,BUY - REVERSAL,94,STOP_LOSS,0.0,-45450.0,0.0,27270.0,18180.0,4924.0,5239.0,5302.0
NSSS,2024-10-08,2024-10-10,3,202.0,206.0,46700,BUY - MOMENTUM,78,MAX_HOLDING,186800.0,139166.0,1.9801980198019802,28580.4,19053.6,198.0,208.0,210.0
VTNY,2024-10-11,2024-10-11,1,144.0,141.0,65700,BUY - MOMENTUM,100,STOP_LOSS,-197100.0,-243911.25,-2.083333333333333,28086.75,18724.5,141.0,148.0,150.0
PWON,2024-10-14,2024-10-14,1,510.0,500.0,18400,BUY - MOMENTUM,70,STOP_LOSS,-184000.0,-230460.0,-1.9607843137254901,27876.0,18584.0,500.0,525.0,530.0
APIC,2024-10-15,2024-10-15,1,1080.0,1058.0,8600,BUY - MOMENTUM,92,STOP_LOSS,-189200.0,-235167.0,-2.037037037037037,27580.2,18386.800000000003,1058.0,1112.0,1129.0
CMRY,2024-10-15,2024-10-15,1,5450.0,5341.0,1700,BUY - MOMENTUM,79,STOP_LOSS,-185300.0,-231161.75,-2.0,27517.050000000003,18344.7,5341.0,5614.0,5668.0
HEAL,2024-10-15,2024-10-15,1,1580.0,1548.0,5900,BUY - MOMENTUM,76,STOP_LOSS,-188800.0,-234938.0,-2.0253164556962027,27682.800000000003,18455.2,1548.0,1627.0,1643.0
SMGR,2024-10-16,2024-10-16,1,4330.0,4243.0,2100,BUY - MOMENTUM,100,STOP_LOSS,-182700.0,-227708.25,-2.009237875288684,27004.95,18003.300000000003,4243.0,4460.0,4503.0
RAJA,2024-10-16,2024-10-16,1,1955.0,1916.0,4700,BUY - MOMENTUM,100,STOP_LOSS,-183300.0,-228784.25,-1.9948849104859334,27290.550000000003,18193.7,1916.0,2014.0,2033.0
PGAS,2024-10-16,2024-10-16,1,1545.0,1514.0,6000,BUY - MOMENTUM,71,STOP_LOSS,-186000.0,-231885.0,-2.0064724919093853,27531.0,18354.0,1514.0,1591.0,1607.0
KIJA,2024-10-18,2024-10-21,2,185.0,188.70000000000002,49600,BUY - MOMENTUM,76,STOP_LOSS,183520.00000000084,137181.20000000086,2.000000000000009,27803.28,18535.52,181.0,191.0,194.0
BFIN,2024-10-23,2024-10-23,1,965.0,946.0,9500,BUY - MOMENTUM,85,STOP_LOSS,-180500.0,-225886.25,-1.9689119170984457,27231.75,18154.5,946.0,994.0,1004.0
TPIA,2024-10-25,2024-10-28,2,9100.0,8918.0,1000,BUY - MOMENTUM,78,STOP_LOSS,-182000.0,-227045.0,-2.0,27027.0,18018.0,8918.0,9373.0,9464.0
AMRT,2024-10-30,2024-10-30,1,3450.0,3364.0,2600,BUY - REVERSAL,82,STOP_LOSS,-223600.0,-267891.0,-2.4927536231884058,26574.6,17716.4,3364.0,3579.0,3622.0
ICBP,2024-10-30,2024-11-01,3,12450.0,12139.0,700,BUY - REVERSAL,93,STOP_LOSS,-217700.0,-260730.75,-2.497991967871486,25818.45,17212.3,12139.0,12917.0,13072.0
TINS,2024-11-07,2024-11-07,1,1450.0,1421.0,6200,BUY - MOMENTUM,78,STOP_LOSS,-179800.0,-224300.5,-2.0,26700.300000000003,17800.2,1421.0,1494.0,1508.0
UNTR,2024-11-06,2024-11-08,3,27200.0,27450.0,300,BUY - MOMENTUM,73,MAX_HOLDING,75000.0,34012.5,0.9191176470588236,24592.5,16395.0,26656.0,28016.0,28288.0
PNLF,2024-11-07,2024-11-11,3,472.0,481.44,19100,BUY - MOMENTUM,86,STOP_LOSS,180303.99999999997,134777.24,1.9999999999999993,27316.056,18210.704,463.0,486.0,491.0
NSSS,2024-11-12,2024-11-12,1,220.0,216.0,41100,BUY - MOMENTUM,85,STOP_LOSS,-164400.0,-209199.0,-1.8181818181818181,26879.4,17919.6,216.0,227.0,229.0
SSIA,2024-11-13,2024-11-15,3,1100.0,1072.0,8100,BUY - REVERSAL,100,STOP_LOSS,-226800.0,-270783.0,-2.5454545454545454,26389.800000000003,17593.2,1072.0,1141.0,1155.0
MEJA,2024-11-15,2024-11-15,1,266.0,261.0,33900,BUY - MOMENTUM,98,STOP_LOSS,-169500.0,-214163.25,-1.8796992481203008,26797.95,17865.3,261.0,274.0,277.0
NSSS,2024-11-19,2024-11-19,1,220.0,216.0,40600,BUY - MOMENTUM,100,STOP_LOSS,-162400.0,-206654.0,-1.8181818181818181,26552.4,17701.6,216.0,227.0,229.0
BULL,2024-11-21,2024-11-21,1,112.0,110.0,79500,BUY - MOMENTUM,73,STOP_LOSS,-159000.0,-203122.5,-1.7857142857142856,26473.5,17649.0,110.0,115.0,116.0
OASA,2024-11-26,2024-11-26,1,132.0,129.0,67300,BUY - MOMENTUM,85,STOP_LOSS,-201900.0,-245813.25,-2.272727272727273,26347.95,17565.300000000003,129.0,136.0,137.0
KLBF,2024-11-25,2024-11-28,3,1500.0,1495.0,5900,BUY - MOMENTUM,100,MAX_HOLDING,-29500.0,-73676.25,-0.33333333333333337,26505.75,17670.5,1470.0,1545.0,1560.0
KIJA,2024-12-02,2024-12-03,2,196.0,192.0,45000,BUY - MOMENTUM,74,STOP_LOSS,-180000.0,-223650.0,-2.0408163265306123,26190.0,17460.0,192.0,202.0,204.0
IMPC,2024-12-05,2024-12-05,1,348.0,341.0,25200,BUY - MOMENTUM,72,STOP_LOSS,-176400.0,-219807.0,-2.0114942528735633,26044.2,17362.800000000003,341.0,358.0,362.0
ENRG,2024-12-10,2024-12-10,1,248.0,243.0,35300,BUY - MOMENTUM,89,STOP_LOSS,-176500.0,-219830.75,-2.0161290322580645,25998.45,17332.3,243.0,255.0,258.0
TLKM,2024-12-10,2024-12-11,2,2770.0,2811.5499999999997,3100,BUY - MOMENTUM,81,STOP_LOSS,128804.99999999916,85547.98749999914,1.4999999999999902,25954.2075,17302.805,2715.0,2853.0,2881.0
KIJA,2024-12-12,2024-12-12,1,200.0,196.0,43700,BUY - MOMENTUM,82,STOP_LOSS,-174800.0,-218063.0,-2.0,25957.800000000003,17305.2,196.0,206.0,208.0
UNTR,2025-01-07,2025-01-08,2,25850.0,25333.0,300,BUY - MOMENTUM,89,STOP_LOSS,-155100.0,-193487.25,-2.0,23032.35,15354.900000000001,25333.0,26626.0,26884.0
AMRT,2025-01-08,2025-01-09,2,2880.0,2822.0,3000,BUY - MOMENTUM,74,STOP_LOSS,-174000.0,-216765.0,-2.013888888888889,25659.0,17106.0,2822.0,2966.0,2995.0
ENRG,2025-01-10,2025-01-10,1,242.0,237.0,35700,BUY - MOMENTUM,100,STOP_LOSS,-178500.0,-221250.75,-2.066115702479339,25650.45,17100.3,237.0,249.0,253.0
KIJA,2025-01-10,2025-01-10,1,191.0,187.0,45300,BUY - MOMENTUM,77,STOP_LOSS,-181200.0,-224008.5,-2.094240837696335,25685.1,17123.4,187.0,197.0,199.0
BRIS,2025-01-13,2025-01-13,1,2720.0,2666.0,3100,BUY - MOMENTUM,77,STOP_LOSS,-167400.0,-209141.5,-1.9852941176470587,25044.9,16696.6,2666.0,2802.0,2829.0
EXCL,2025-01-13,2025-01-15,3,2270.0,2270.0,3700,BUY - MOMENTUM,90,MAX_HOLDING,0.0,-41995.0,0.0,25197.0,16798.0,2225.0,2338.0,2361.0
NSSS,2025-01-15,2025-01-15,1,276.0,270.0,31000,BUY - MOMENTUM,84,STOP_LOSS,-186000.0,-228315.0,-2.1739130434782608,25389.0,16926.0,270.0,284.0,287.0
TLKM,2025-01-17,2025-01-21,3,2660.0,2607.0,3200,BUY - MOMENTUM,99,STOP_LOSS,-169600.0,-211736.0,-1.992481203007519,25281.6,16854.4,2607.0,2740.0,2766.0
BBNI,2025-01-31,2025-01-31,1,4770.0,4675.0,1700,BUY - MOMENTUM,90,STOP_LOSS,-161500.0,-201641.25,-1.9916142557651992,24084.75,16056.5,4675.0,4913.0,4961.0
ISAT,2025-02-20,2025-02-20,1,1755.0,1720.0,4800,BUY - MOMENTUM,100,STOP_LOSS,-168000.0,-209700.0,-1.9943019943019942,25020.0,16680.0,1720.0,1808.0,1825.0
KIJA,2025-02-24,2025-02-24,1,182.0,178.0,46200,BUY - MOMENTUM,68,STOP_LOSS,-184800.0,-226380.0,-2.197802197802198,24948.0,16632.0,178.0,187.0,189.0
PWON,2025-02-26,2025-02-26,1,400.0,392.0,20900,BUY - MOMENTUM,90,STOP_LOSS,-167200.0,-208582.0,-2.0,24829.2,16552.8,392.0,412.0,416.0
BULL,2025-03-03,2025-03-03,1,138.0,135.0,60500,BUY - MOMENTUM,100,STOP_LOSS,-181500.0,-222791.25,-2.1739130434782608,24774.75,16516.5,135.0,142.0,144.0
JSMR,2025-03-19,2025-03-20,2,3840.0,3994.0,2100,BUY - MOMENTUM,99,TARGET2,323400.0,282271.5,4.010416666666667,24677.1,16451.4,3763.0,3955.0,3994.0
JSMR,2025-03-20,2025-03-21,2,3890.0,3812.0,2100,BUY - MOMENTUM,91,STOP_LOSS,-163800.0,-204235.5,-2.005141388174807,24261.300000000003,16174.2,3812.0,4007.0,4046.0
EXCL,2025-03-26,2025-04-08,3,2250.0,2205.0,3700,BUY - MOMENTUM,100,STOP_LOSS,-166500.0,-207708.75,-2.0,24725.25,16483.5,2205.0,2318.0,2340.0
KPIG,2025-04-14,2025-04-14,1,118.0,116.0,70300,BUY - MOMENTUM,100,STOP_LOSS,-140600.0,-181725.50000000003,-1.694915254237288,24675.300000000003,16450.2,116.0,122.0,124.0
OASA,2025-04-15,2025-04-15,1,127.0,124.0,65100,BUY - MOMENTUM,100,STOP_LOSS,-195300.0,-236150.25,-2.3622047244094486,24510.15,16340.100000000002,124.0,131.0,132.0
KIJA,2025-04-21,2025-04-21,1,173.0,170.0,47600,BUY - MOMENTUM,84,STOP_LOSS,-142800.0,-183617.0,-1.7341040462427744,24490.2,16326.8,170.0,178.0,180.0
BULL,2025-05-06,2025-05-06,1,118.0,116.0,69600,BUY - MOMENTUM,100,STOP_LOSS,-139200.0,-179916.0,-1.694915254237288,24429.6,16286.4,116.0,122.0,123.0
KIJA,2025-05-06,2025-05-08,3,176.0,177.0,46600,BUY - MOMENTUM,75,MAX_HOLDING,46600.0,5475.499999999993,0.5681818181818182,24674.7,16449.800000000003,172.0,181.0,183.0
BUMI,2025-05-08,2025-05-08,1,112.0,110.0,73100,BUY - MOMENTUM,83,STOP_LOSS,-146200.0,-186770.5,-1.7857142857142856,24342.300000000003,16228.2,110.0,115.0,116.0
MAPI,2025-05-07,2025-05-09,3,1360.0,1333.0,6000,BUY - MOMENTUM,81,STOP_LOSS,-162000.0,-202395.0,-1.9852941176470587,24237.0,16158.0,1333.0,1401.0,1414.0
BULL,2025-05-09,2025-05-14,2,117.0,115.0,69700,BUY - MOMENTUM,84,STOP_LOSS,-139400.0,-179826.0,-1.7094017094017095,24255.6,16170.400000000001,115.0,121.0,122.0
BULL,2025-05-14,2025-05-15,2,114.0,111.0,71300,BUY - REVERSAL,100,STOP_LOSS,-213900.0,-254006.25,-2.631578947368421,24063.75,16042.5,111.0,118.0,120.0
FILM,2025-05-19,2025-05-21,3,2800.0,2744.0,2800,BUY - MOMENTUM,81,STOP_LOSS,-156800.0,-195608.0,-2.0,23284.800000000003,15523.2,2744.0,2884.0,2912.0
ERAA,2025-05-21,2025-05-21,1,520.0,510.0,15500,BUY - MOMENTUM,100,STOP_LOSS,-155000.0,-194912.5,-1.9230769230769231,23947.5,15965.0,510.0,536.0,541.0
ESSA,2025-05-21,2025-05-21,1,635.0,622.0,12700,BUY - MOMENTUM,71,STOP_LOSS,-165100.0,-205009.75,-2.047244094488189,23945.85,15963.900000000001,622.0,654.0,660.0
PACK,2025-05-21,2025-05-22,2,2050.0,2152.0,3900,BUY - REVERSAL,100,TARGET2,397800.0,356830.5,4.975609756097561,24581.7,16387.8,1999.0,2127.0,2152.0
CTRA,2025-05-22,2025-05-26,3,975.0,985.0,8100,BUY - REVERSAL,91,MAX_HOLDING,81000.0,41310.0,1.0256410256410255,23814.0,15876.0,951.0,1012.0,1024.0
TLKM,2025-05-26,2025-05-26,1,2800.0,2744.0,2800,BUY - MOMENTUM,100,STOP_LOSS,-156800.0,-195608.0,-2.0,23284.800000000003,15523.2,2744.0,2884.0,2912.0
SRTG,2025-05-27,2025-05-27,1,1780.0,1744.0,4400,BUY - MOMENTUM,100,STOP_LOSS,-158400.0,-197164.0,-2.0224719101123596,23258.4,15505.6,1744.0,1833.0,1861.0
MAPI,2025-05-27,2025-05-27,1,1350.0,1323.0,5900,BUY - MOMENTUM,100,STOP_LOSS,-159300.0,-198726.75,-2.0,23656.050000000003,15770.7,1323.0,1390.0,1404.0
MSTI,2025-05-27,2025-05-28,2,1425.0,1482.0,5600,BUY - MOMENTUM,79,TARGET2,319200.0,278502.0,4.0,24418.800000000003,16279.2,1396.0,1468.0,1482.0
MIKA,2025-05-28,2025-05-28,1,2720.0,2666.0,2900,BUY - MOMENTUM,100,STOP_LOSS,-156600.0,-195648.5,-1.9852941176470587,23429.1,15619.400000000001,2666.0,2802.0,2829.0
ITMA,2025-06-03,2025-06-03,1,850.0,833.0,9300,BUY - MOMENTUM,90,STOP_LOSS,-158100.0,-197229.75,-2.0,23477.85,15651.900000000001,833.0,876.0,884.0
PTBA,2025-06-05,2025-06-10,2,2870.0,2913.0499999999997,2700,BUY - MOMENTUM,72,STOP_LOSS,116234.99999999926,77199.41249999926,1.4999999999999907,23421.3525,15614.235,2813.0,2956.0,2985.0
ENRG,2025-06-10,2025-06-10,1,230.0,239.0,34400,BUY - MOMENTUM,89,TARGET2,309600.0,269266.0,3.91304347826087,24200.4,16133.6,225.0,237.0,239.0
KIJA,2025-06-10,2025-06-10,1,184.0,180.0,43000,BUY - MOMENTUM,86,STOP_LOSS,-172000.0,-211130.0,-2.1739130434782608,23478.0,15652.0,180.0,190.0,191.0
MIDI,2025-06-16,2025-06-18,3,416.0,414.0,19100,BUY - REVERSAL,100,MAX_HOLDING,-38200.0,-77832.5,-0.4807692307692308,23779.5,15853.0,406.0,432.0,437.0
OASA,2025-06-20,2025-06-20,1,190.0,186.0,41700,BUY - MOMENTUM,92,STOP_LOSS,-166800.0,-205998.0,-2.1052631578947367,23518.800000000003,15679.2,186.0,196.0,198.0
IMPC,2025-07-01,2025-07-02,2,304.0,298.0,26000,BUY - MOMENTUM,73,STOP_LOSS,-156000.0,-195130.0,-1.9736842105263157,23478.0,15652.0,298.0,313.0,316.0
UNVR,2025-07-17,2025-07-18,2,1575.0,1544.0,5000,BUY - MOMENTUM,75,STOP_LOSS,-155000.0,-193987.5,-1.9682539682539684,23392.5,15595.0,1544.0,1622.0,1638.0
ASII,2025-07-17,2025-07-21,3,4790.0,4760.0,1600,BUY - MOMENTUM,69,MAX_HOLDING,-48000.0,-86200.0,-0.6263048016701461,22920.0,15280.0,4694.0,4934.0,4982.0
HRUM,2025-07-21,2025-07-21,1,840.0,823.0,9300,BUY - MOMENTUM,100,STOP_LOSS,-158100.0,-196764.75,-2.0238095238095237,23198.85,15465.900000000001,823.0,865.0,874.0
BUMI,2025-07-21,2025-07-22,2,118.0,123.0,66500,BUY - MOMENTUM,76,TARGET2,332500.0,292433.75,4.23728813559322,24039.75,16026.5,116.0,122.0,123.0
ASII,2025-07-22,2025-07-23,2,4690.0,4783.8,1600,BUY - REVERSAL,89,STOP_LOSS,150080.0000000003,112184.8000000003,2.000000000000004,22737.120000000003,15158.08,4573.0,4866.0,4924.0
BBNI,2025-07-28,2025-07-28,1,4210.0,4126.0,1800,BUY - MOMENTUM,91,STOP_LOSS,-151200.0,-188712.0,-1.9952494061757717,22507.2,15004.8,4126.0,4336.0,4378.0
MTDL,2025-07-25,2025-07-29,3,565.0,570.0,13900,BUY - MOMENTUM,76,MAX_HOLDING,69500.0,30058.75,0.8849557522123894,23664.75,15776.5,554.0,582.0,588.0
PGAS,2025-07-31,2025-08-04,3,1630.0,1635.0,4800,BUY - MOMENTUM,71,MAX_HOLDING,24000.0,-15180.0,0.3067484662576687,23508.0,15672.0,1597.0,1679.0,1695.0
BREN,2025-08-05,2025-08-05,1,7075.0,6898.0,1100,BUY - REVERSAL,100,STOP_LOSS,-194700.0,-233125.75,-2.501766784452297,23055.45,15370.3,6898.0,7340.0,7429.0
OASA,2025-08-12,2025-08-12,1,198.0,194.0,39400,BUY - MOMENTUM,100,STOP_LOSS,-157600.0,-196211.99999999997,-2.0202020202020203,23167.2,15444.8,194.0,204.0,206.0
MSIN,2025-08-14,2025-08-14,1,492.0,482.0,15800,BUY - MOMENTUM,79,STOP_LOSS,-158000.0,-196473.0,-2.0325203252032518,23083.8,15389.2,482.0,507.0,512.0
PTRO,2025-08-13,2025-08-15,3,3910.0,3910.0,1900,BUY - MOMENTUM,82,STOP_LOSS,0.0,-37145.0,0.0,22287.0,14858.0,3832.0,4027.0,4066.0
ISAT,2025-08-14,2025-08-15,2,2220.0,2164.0,3500,BUY - REVERSAL,94,STOP_LOSS,-196000.0,-234360.0,-2.5225225225225225,23016.0,15344.0,2164.0,2303.0,2331.0
SMGR,2025-08-14,2025-08-15,2,2650.0,2597.0,2900,BUY - MOMENTUM,73,STOP_LOSS,-153700.0,-191740.75,-2.0,22824.45,15216.3,2597.0,2730.0,2756.0
MSIN,2025-08-15,2025-08-15,1,505.0,495.0,15300,BUY - MOMENTUM,100,STOP_LOSS,-153000.0,-191250.0,-1.9801980198019802,22950.0,15300.0,495.0,520.0,525.0
ISAT,2025-08-15,2025-08-20,3,2180.0,2210.0,3500,BUY - REVERSAL,100,MAX_HOLDING,105000.0,66587.5,1.3761467889908259,23047.5,15365.0,2126.0,2262.0,2289.0
MSIN,2025-08-19,2025-08-21,3,494.0,496.0,15400,BUY - REVERSAL,92,MAX_HOLDING,30800.0,-7315.000000000002,0.4048582995951417,22869.0,15246.0,482.0,513.0,519.0
WIFI,2025-08-26,2025-08-26,1,2870.0,2813.0,2600,BUY - MOMENTUM,90,STOP_LOSS,-148200.0,-185139.5,-1.986062717770035,22163.7,14775.8,2813.0,2956.0,2985.0
BBHI,2025-08-25,2025-08-27,3,1575.0,1638.0,4800,BUY - MOMENTUM,80,TARGET2,302400.0,263844.0,4.0,23133.6,15422.400000000001,1544.0,1622.0,1638.0
MDKA,2025-08-26,2025-08-27,2,2230.0,2274.6,3400,BUY - REVERSAL,100,STOP_LOSS,151639.99999999968,113350.89999999967,1.9999999999999958,22973.46,15315.64,2174.0,2314.0,2342.0
SSIA,2025-08-27,2025-08-27,1,2450.0,2401.0,3100,BUY - MOMENTUM,100,STOP_LOSS,-151900.0,-189495.25,-2.0,22557.15,15038.1,2401.0,2524.0,2548.0
PGAS,2025-08-27,2025-08-28,2,1665.0,1689.975,4500,BUY - REVERSAL,100,STOP_LOSS,112387.49999999959,74644.03124999959,1.4999999999999947,22646.081250000003,15097.3875,1623.0,1727.0,1748.0
BULL,2025-08-28,2025-08-28,1,161.0,158.0,47500,BUY - MOMENTUM,97,STOP_LOSS,-142500.0,-180381.25,-1.8633540372670807,22728.75,15152.5,158.0,166.0,167.0
MYOR,2025-08-27,2025-08-29,3,2150.0,2096.0,3500,BUY - REVERSAL,100,STOP_LOSS,-189000.0,-226152.5,-2.511627906976744,22291.5,14861.0,2096.0,2231.0,2258.0
BBTN,2025-08-28,2025-08-29,2,1305.0,1279.0,5800,BUY - MOMENTUM,100,STOP_LOSS,-150800.0,-188268.0,-1.992337164750958,22480.800000000003,14987.2,1279.0,1344.0,1357.0
BBHI,2025-08-29,2025-08-29,1,1570.0,1531.0,4800,BUY - REVERSAL,86,STOP_LOSS,-187200.0,-224412.0,-2.4840764331210194,22327.2,14884.8,1531.0,1629.0,1648.0
BBRI,2025-08-29,2025-09-01,2,4050.0,3949.0,1800,BUY - REVERSAL,100,STOP_LOSS,-181800.0,-217795.5,-2.493827160493827,21597.300000000003,14398.2,3949.0,4202.0,4252.0
PWON,2025-08-29,2025-09-01,2,372.0,363.0,20500,BUY - REVERSAL,100,STOP_LOSS,-184500.0,-222168.75,-2.4193548387096775,22601.25,15067.5,363.0,386.0,391.0
INDY,2025-09-08,2025-09-08,1,1660.0,1627.0,4500,BUY - MOMENTUM,100,STOP_LOSS,-148500.0,-185478.75,-1.9879518072289155,22187.25,14791.5,1627.0,1710.0,1726.0
OASA,2025-09-08,2025-09-08,1,250.0,260.0,29900,BUY - MOMENTUM,89,TARGET2,299000.0,260877.5,4.0,22873.5,15249.0,245.0,258.0,260.0
