FileDate,StockCode,StockName,Close,ChangePct,Volatility,Volume,Value,Frequency,High,Low,SpreadPct,AvgTradeSize,VolumeVsShares,ValueRank,DayTradingScore,Category,EntrySignal,SignalGrade,SignalStrength,SignalReason,StopLoss,Target1,Target2,RiskReward,Support7d,Resistance7d,PricePosition,MarketPhase
2026-03-06,MSIN,MNC Digital Entertainment Tbk.,535.0,0.0,6.5420560747663545,40474200.0,21181359000.0,3055.0,540.0,505.0,0.9345794392523363,6933341.734860884,0.0006670525599561367,0.8935281837160751,41.58225488341762,Neutral,BUY - AKUMULASI,B,53,NonReg 30.4% | Avg Rp7jt | Asing: NET BUY,519.0,551.0,567.0,2.0,462.0,650.0,38.82978723404255,Trending Up
2026-03-06,ISAT,Indosat Tbk.,2160.0,-3.571428571428571,5.357142857142857,18932300.0,41112107000.0,3987.0,2240.0,2120.0,0.4629629629629629,10311539.252570854,0.0005870333005034333,0.9290187891440501,41.217334372706475,Reversal,AVOID - DOWNTREND,,0,,0.0,0.0,0.0,0.0,2110.0,2430.0,15.625,Trending Down
2026-03-06,ASLI,Asri Karya Lestari Tbk.,356.0,6.58682634730539,15.568862275449103,17897700.0,5960180000.0,1395.0,366.0,314.0,0.5617977528089888,4272530.46594982,0.002863632,0.8173277661795407,39.97260787687152,Momentum,HOLD,,0,,0.0,0.0,0.0,0.0,314.0,450.0,30.88235294117647,Trending Down
2026-03-06,ANTM,Aneka Tambang Tbk.,4040.0,-2.1791767554479415,3.631961259079903,59681800.0,242145571000.0,21090.0,4150.0,4000.0,0.24752475247524752,11481534.89805595,0.002483558084105041,0.9843423799582464,39.836910782226184,Reversal,HOLD,,0,,0.0,0.0,0.0,0.0,3970.0,4650.0,10.294117647058822,Trending Down
2026-03-06,COIN,Indokripto Koin Semesta Tbk.,1300.0,-5.797101449275362,9.420289855072465,10066600.0,13153444500.0,3509.0,1390.0,1260.0,0.38461538461538464,3748488.030777999,0.0006845287978095078,0.8716075156576201,38.3514695274914,Reversal,AVOID - DOWNTREND,,0,,0.0,0.0,0.0,0.0,1310.0,1770.0,0.0,Trending Down
2026-03-06,TINS,Timah Tbk.,3760.0,-3.3419023136246784,5.141388174807198,40367000.0,152804707000.0,13041.0,3900.0,3700.0,0.26595744680851063,11717253.814891497,0.005420023668791011,0.9676409185803758,38.34570525051747,Reversal,AVOID - DOWNTREND,,0,,0.0,0.0,0.0,0.0,3720.0,4720.0,4.0,Trending Down
2026-03-06,CDIA,Chandra Daya Investasi Tbk.,895.0,0.0,7.262569832402235,91478300.0,80609230500.0,13183.0,915.0,850.0,0.5586592178770949,6114634.794811499,0.0018320666280460859,0.9551148225469729,35.30716796058059,Neutral,BUY - AKUMULASI,C,34,NonReg 3.3% | Avg Rp6jt | Asing: NET BUY,868.0,922.0,949.0,2.0,855.0,1120.0,15.09433962264151,Trending Down
2026-03-06,DEWA,Darma Henwa Tbk,438.0,-6.41025641025641,7.6923076923076925,557251700.0,248468259800.0,24465.0,468.0,432.0,0.45662100456621,10156070.296341714,0.013695916450720299,0.9853862212943633,34.78509516317311,Reversal,AVOID - DOWNTREND,,0,,0.0,0.0,0.0,0.0,450.0,585.0,0.0,Trending Down
2026-03-06,BRMS,Bumi Resources Minerals Tbk.,800.0,-6.432748538011696,8.187134502923977,328966200.0,264338411000.0,24360.0,850.0,780.0,0.625,10851330.500821019,0.002320192027366233,0.9874739039665971,33.34316086782208,Reversal,AVOID - DOWNTREND,,0,,0.0,0.0,0.0,0.0,840.0,1045.0,0.0,Trending Down
2026-03-06,MAPA,Map Aktif Adiperkasa Tbk.,620.0,-3.125,5.46875,23964700.0,14701828500.0,4112.0,635.0,600.0,0.8064516129032258,3575347.397859922,0.0008407486668537749,0.8789144050104384,30.161533564869686,Reversal,AVOID - DOWNTREND,,0,,0.0,0.0,0.0,0.0,615.0,730.0,4.3478260869565215,Trending Down
