stock_code,entry_date,exit_date,days_held,entry_price,exit_price,quantity,signal_type,signal_strength,exit_reason,gross_pnl,net_pnl,pnl_pct,commissions,slippage,stop_loss,target1,target2
MAPI,2024-09-11,2024-09-13,3,1670.0,1660.0,3400,BUY - MOMENTUM,25,MAX_HOLDING,-34000.0,-62305.0,-0.5988023952095809,16983.0,11322.0,1603.0,1720.0,1754.0
AMRT,2024-09-12,2024-09-13,2,3220.0,3091.0,1700,BUY - MOMENTUM,81,STOP_LOSS,-219300.0,-246121.75,-4.0062111801242235,16093.05,10728.7,3091.0,3317.0,3381.0
KPIG,2024-09-13,2024-09-13,1,196.0,188.0,29300,BUY - MOMENTUM,100,STOP_LOSS,-234400.0,-262528.0,-4.081632653061225,16876.800000000003,11251.2,188.0,202.0,204.0
CTRA,2024-09-12,2024-09-17,3,1350.0,1296.0,4200,BUY - MOMENTUM,29,STOP_LOSS,-226800.0,-254583.0,-4.0,16669.8,11113.2,1296.0,1390.0,1418.0
MAPI,2024-09-12,2024-09-17,3,1695.0,1728.9,3400,BUY - MOMENTUM,34,STOP_LOSS,115260.0000000003,86156.85000000031,2.0000000000000053,17461.89,11641.26,1627.0,1746.0,1780.0
TINS,2024-09-17,2024-09-19,3,1030.0,1030.0,5500,BUY - MOMENTUM,61,MAX_HOLDING,0.0,-28325.0,0.0,16995.0,11330.0,989.0,1061.0,1082.0
MAPA,2024-09-17,2024-09-19,3,935.0,940.0,6000,BUY - MOMENTUM,66,MAX_HOLDING,30000.0,1875.0,0.53475935828877,16875.0,11250.0,898.0,963.0,980.0
INCO,2024-09-17,2024-09-19,3,3720.0,3690.0,1500,BUY - MOMENTUM,39,MAX_HOLDING,-45000.0,-72787.5,-0.8064516129032258,16672.5,11115.0,3571.0,3832.0,3906.0
TOWR,2024-09-19,2024-09-19,1,855.0,821.0,6600,BUY - MOMENTUM,100,STOP_LOSS,-224400.0,-252054.0,-3.976608187134503,16592.4,11061.6,821.0,881.0,876.0
BRIS,2024-09-18,2024-09-20,3,3140.0,3297.0,1700,BUY - MOMENTUM,36,TARGET2,266900.0,239542.75,5.0,16414.35,10942.900000000001,3014.0,3234.0,3297.0
PNBN,2024-09-20,2024-09-23,2,1460.0,1489.2,3800,BUY - MOMENTUM,41,STOP_LOSS,110960.00000000017,82942.60000000018,2.000000000000003,16810.440000000002,11206.96,1402.0,1504.0,1533.0
VKTR,2024-09-20,2024-09-23,2,140.0,142.8,39900,BUY - MOMENTUM,93,STOP_LOSS,111720.00000000045,83510.70000000045,2.000000000000008,16925.58,11283.720000000001,134.0,144.0,147.0
MAPA,2024-09-20,2024-09-24,3,950.0,940.0,5800,BUY - MOMENTUM,29,MAX_HOLDING,-58000.0,-85405.0,-1.0526315789473684,16443.0,10962.0,912.0,978.0,980.0
HEAL,2024-09-20,2024-09-24,3,1455.0,1445.0,3800,BUY - MOMENTUM,17,MAX_HOLDING,-38000.0,-65550.0,-0.6872852233676976,16530.0,11020.0,1397.0,1499.0,1485.0
BMRI,2024-09-23,2024-09-25,3,7450.0,7152.0,700,BUY - MOMENTUM,45,STOP_LOSS,-208600.0,-234153.5,-4.0,15332.1,10221.400000000001,7152.0,7674.0,7822.0
JPFA,2024-09-24,2024-09-25,2,1565.0,1502.0,3600,BUY - MOMENTUM,46,STOP_LOSS,-226800.0,-254403.0,-4.025559105431309,16561.8,11041.2,1502.0,1612.0,1643.0
NSSS,2024-09-25,2024-09-26,2,190.0,200.0,29600,BUY - MOMENTUM,39,TARGET2,296000.0,267140.0,5.263157894736842,17316.0,11544.0,182.0,196.0,200.0
CTRA,2024-09-26,2024-09-30,3,1355.0,1330.0,4100,BUY - MOMENTUM,34,MAX_HOLDING,-102500.0,-130021.25,-1.8450184501845017,16512.75,11008.5,1301.0,1396.0,1396.0
ASII,2024-09-26,2024-09-30,3,5250.0,5040.0,1000,BUY - MOMENTUM,22,STOP_LOSS,-210000.0,-235725.0,-4.0,15435.0,10290.0,5040.0,5408.0,5512.0
MAPA,2024-09-26,2024-09-30,3,960.0,940.0,5700,BUY - MOMENTUM,27,MAX_HOLDING,-114000.0,-141075.0,-2.083333333333333,16245.0,10830.0,922.0,989.0,1008.0
CTRA,2024-09-27,2024-10-01,3,1375.0,1350.0,4000,BUY - MOMENTUM,35,MAX_HOLDING,-100000.0,-127250.0,-1.8181818181818181,16350.0,10900.0,1320.0,1416.0,1444.0
AKRA,2024-09-27,2024-10-01,3,1550.0,1550.0,3600,BUY - MOMENTUM,35,MAX_HOLDING,0.0,-27900.0,0.0,16740.0,11160.0,1488.0,1596.0,1628.0
ICBP,2024-10-01,2024-10-03,3,12450.0,11952.0,400,BUY - MOMENTUM,26,STOP_LOSS,-199200.0,-223602.0,-4.0,14641.2,9760.8,11952.0,12824.0,12746.0
ACES,2024-10-02,2024-10-04,3,875.0,860.0,6200,BUY - REVERSAL,46,MAX_HOLDING,-93000.0,-119892.5,-1.7142857142857144,16135.5,10757.0,831.0,901.0,919.0
VTNY,2024-10-02,2024-10-04,3,135.0,136.0,40700,BUY - MOMENTUM,37,MAX_HOLDING,40700.0,13125.75,0.7407407407407408,16544.55,11029.7,130.0,139.0,142.0
CNMA,2024-10-02,2024-10-04,3,220.0,218.0,24900,BUY - REVERSAL,60,MAX_HOLDING,-49800.0,-77065.5,-0.9090909090909091,16359.3,10906.2,209.0,227.0,231.0
PWON,2024-10-03,2024-10-07,3,500.0,490.0,10900,BUY - MOMENTUM,23,MAX_HOLDING,-109000.0,-135977.5,-2.0,16186.5,10791.0,480.0,515.0,525.0
ENRG,2024-10-04,2024-10-08,3,240.0,234.0,22700,BUY - MOMENTUM,100,MAX_HOLDING,-136200.0,-163099.5,-2.5,16139.7,10759.8,230.0,247.0,251.0
VTNY,2024-10-08,2024-10-08,1,143.0,150.0,37800,BUY - MOMENTUM,59,TARGET2,264600.0,236911.5,4.895104895104895,16613.1,11075.400000000001,137.0,147.0,150.0
BULL,2024-10-07,2024-10-09,3,128.0,127.0,42400,BUY - MOMENTUM,35,MAX_HOLDING,-42400.0,-69430.0,-0.78125,16218.0,10812.0,123.0,132.0,132.0
HRUM,2024-10-08,2024-10-10,3,1380.0,1340.0,3900,BUY - REVERSAL,44,MAX_HOLDING,-156000.0,-182520.0,-2.898550724637681,15912.0,10608.0,1311.0,1421.0,1449.0
ASII,2024-10-08,2024-10-10,3,5225.0,5125.0,1000,BUY - MOMENTUM,50,MAX_HOLDING,-100000.0,-125875.0,-1.9138755980861244,15525.0,10350.0,5016.0,5382.0,5486.0
SMSM,2024-10-09,2024-10-11,3,2110.0,2080.0,2500,BUY - MOMENTUM,31,MAX_HOLDING,-75000.0,-101187.5,-1.4218009478672986,15712.5,10475.0,2026.0,2173.0,2216.0
VTNY,2024-10-11,2024-10-11,1,144.0,138.0,37300,BUY - MOMENTUM,87,STOP_LOSS,-223800.0,-250096.5,-4.166666666666666,15777.900000000001,10518.6,138.0,148.0,149.0
BULL,2024-10-14,2024-10-16,3,141.0,143.0,37700,BUY - MOMENTUM,45,MAX_HOLDING,75400.0,48633.0,1.4184397163120568,16060.2,10706.8,135.0,145.0,148.0
PWON,2024-10-14,2024-10-16,3,510.0,510.0,10400,BUY - MOMENTUM,32,MAX_HOLDING,0.0,-26520.0,0.0,15912.0,10608.0,490.0,525.0,536.0
BDMN,2024-10-14,2024-10-16,3,2610.0,2620.0,2000,BUY - MOMENTUM,31,MAX_HOLDING,20000.0,-6150.0,0.38314176245210724,15690.0,10460.0,2506.0,2688.0,2740.0
TLKM,2024-10-15,2024-10-16,2,2940.0,2940.0,1800,BUY - MOMENTUM,35,STOP_LOSS,0.0,-26460.0,0.0,15876.0,10584.0,2822.0,3028.0,3087.0
BMRI,2024-10-15,2024-10-17,3,7050.0,7050.0,700,BUY - MOMENTUM,44,STOP_LOSS,0.0,-24675.0,0.0,14805.0,9870.0,6768.0,7262.0,7402.0
ADRO,2024-10-17,2024-10-18,2,3900.0,3744.0,1300,BUY - MOMENTUM,30,STOP_LOSS,-202800.0,-227643.0,-4.0,14905.8,9937.2,3744.0,4017.0,4095.0
BBNI,2024-10-17,2024-10-21,3,5500.0,5625.0,900,BUY - MOMENTUM,23,MAX_HOLDING,112500.0,87468.75,2.272727272727273,15018.75,10012.5,5280.0,5665.0,5775.0
AMRT,2024-10-17,2024-10-21,3,3330.0,3370.0,1500,BUY - MOMENTUM,44,MAX_HOLDING,60000.0,34875.0,1.2012012012012012,15075.0,10050.0,3197.0,3430.0,3496.0
DRMA,2024-10-17,2024-10-21,3,1145.0,1135.0,4600,BUY - MOMENTUM,41,MAX_HOLDING,-46000.0,-72220.0,-0.8733624454148471,15732.0,10488.0,1099.0,1179.0,1202.0
BANK,2024-10-18,2024-10-22,3,840.0,840.0,6300,BUY - REVERSAL,48,STOP_LOSS,0.0,-26460.0,0.0,15876.0,10584.0,798.0,865.0,882.0
BANK,2024-10-22,2024-10-22,1,865.0,830.0,6100,BUY - MOMENTUM,89,STOP_LOSS,-213500.0,-239348.75,-4.046242774566474,15509.25,10339.5,830.0,891.0,896.0
FILM,2024-10-21,2024-10-23,3,3190.0,3150.0,1600,BUY - MOMENTUM,18,MAX_HOLDING,-64000.0,-89360.0,-1.2539184952978055,15216.0,10144.0,3062.0,3286.0,3350.0
TINS,2024-10-22,2024-10-23,2,1390.0,1334.0,3800,BUY - MOMENTUM,45,STOP_LOSS,-212800.0,-238678.0,-4.028776978417266,15526.8,10351.2,1334.0,1432.0,1450.0
BBNI,2024-10-22,2024-10-24,3,5650.0,5625.0,900,BUY - MOMENTUM,29,MAX_HOLDING,-22500.0,-47868.75,-0.4424778761061947,15221.25,10147.5,5424.0,5820.0,5932.0
BBCA,2024-10-23,2024-10-25,3,10650.0,10750.0,400,BUY - MOMENTUM,33,MAX_HOLDING,40000.0,18600.0,0.9389671361502347,12840.0,8560.0,10224.0,10970.0,11182.0
BBNI,2024-10-23,2024-10-25,3,5675.0,5650.0,900,BUY - MOMENTUM,26,MAX_HOLDING,-22500.0,-47981.25,-0.4405286343612335,15288.75,10192.5,5448.0,5845.0,5959.0
BBCA,2024-10-24,2024-10-28,3,10700.0,10600.0,400,BUY - MOMENTUM,27,MAX_HOLDING,-40000.0,-61300.0,-0.9345794392523363,12780.0,8520.0,10272.0,11021.0,11235.0
PTRO,2024-10-24,2024-10-28,3,17000.0,16320.0,300,BUY - MOMENTUM,69,STOP_LOSS,-204000.0,-228990.0,-4.0,14994.0,9996.0,16320.0,17510.0,17850.0
PNBN,2024-10-25,2024-10-29,3,1955.0,1877.0,2600,BUY - MOMENTUM,53,STOP_LOSS,-202800.0,-227708.0,-3.989769820971867,14944.8,9963.2,1877.0,2014.0,2053.0
BBNI,2024-10-28,2024-10-30,3,5500.0,5225.0,900,BUY - REVERSAL,47,STOP_LOSS,-247500.0,-271631.25,-5.0,14478.75,9652.5,5225.0,5665.0,5775.0
MSIN,2024-10-29,2024-10-30,2,1355.0,1375.3249999999998,3700,BUY - MOMENTUM,21,STOP_LOSS,75202.49999999933,49946.99374999933,1.4999999999999867,15153.30375,10102.2025,1301.0,1396.0,1416.0
APIC,2024-10-29,2024-10-31,3,1085.0,1085.0,4700,BUY - MOMENTUM,50,MAX_HOLDING,0.0,-25497.5,0.0,15298.5,10199.0,1042.0,1118.0,1139.0
AMRT,2024-10-30,2024-11-01,3,3450.0,3278.0,1400,BUY - REVERSAL,38,STOP_LOSS,-240800.0,-264348.0,-4.9855072463768115,14128.8,9419.2,3278.0,3554.0,3622.0
APIC,2024-10-31,2024-11-04,3,1085.0,1055.0,4600,BUY - MOMENTUM,56,MAX_HOLDING,-138000.0,-162610.0,-2.7649769585253456,14766.0,9844.0,1042.0,1118.0,1139.0
CASA,2024-11-04,2024-11-05,2,555.0,563.3249999999999,9000,BUY - MOMENTUM,31,STOP_LOSS,74924.99999999939,49762.68749999939,1.4999999999999876,15097.387499999999,10064.925,533.0,572.0,583.0
UNTR,2024-11-06,2024-11-08,3,27200.0,27450.0,100,BUY - MOMENTUM,33,MAX_HOLDING,25000.0,11337.5,0.9191176470588236,8197.5,5465.0,26112.0,28016.0,28560.0
MYOR,2024-11-06,2024-11-08,3,2620.0,2590.0,1900,BUY - MOMENTUM,24,MAX_HOLDING,-57000.0,-81747.5,-1.1450381679389312,14848.5,9899.0,2515.0,2699.0,2751.0
TINS,2024-11-07,2024-11-08,2,1450.0,1450.0,3400,BUY - MOMENTUM,34,STOP_LOSS,0.0,-24650.0,0.0,14790.0,9860.0,1392.0,1494.0,1522.0
INDF,2024-11-07,2024-11-11,3,7900.0,7800.0,600,BUY - MOMENTUM,35,MAX_HOLDING,-60000.0,-83550.0,-1.2658227848101267,14130.0,9420.0,7584.0,8137.0,8295.0
PNLF,2024-11-07,2024-11-11,3,472.0,481.44,10600,BUY - MOMENTUM,47,STOP_LOSS,100063.99999999997,74797.83999999997,1.9999999999999993,15159.696,10106.464,453.0,486.0,496.0
NSSS,2024-11-12,2024-11-12,1,220.0,211.0,22700,BUY - MOMENTUM,50,STOP_LOSS,-204300.0,-228759.25,-4.090909090909091,14675.55,9783.7,211.0,227.0,231.0
DKFT,2024-11-13,2024-11-13,1,246.0,236.0,20100,BUY - MOMENTUM,100,STOP_LOSS,-201000.0,-225220.5,-4.0650406504065035,14532.300000000001,9688.2,236.0,253.0,258.0
UNTR,2024-11-12,2024-11-14,3,26725.0,25975.0,100,BUY - MOMENTUM,53,MAX_HOLDING,-75000.0,-88175.0,-2.8063610851262863,7905.0,5270.0,25656.0,27527.0,27423.0
SSIA,2024-11-13,2024-11-15,3,1100.0,1075.0,4500,BUY - REVERSAL,48,MAX_HOLDING,-112500.0,-136968.75,-2.272727272727273,14681.25,9787.5,1045.0,1133.0,1155.0
MEJA,2024-11-15,2024-11-15,1,266.0,255.0,18400,BUY - MOMENTUM,55,STOP_LOSS,-202400.0,-226366.0,-4.135338345864661,14379.6,9586.400000000001,255.0,274.0,279.0
HMSP,2024-11-14,2024-11-18,3,695.0,667.0,7000,BUY - MOMENTUM,33,STOP_LOSS,-196000.0,-219835.0,-4.028776978417266,14301.0,9534.0,667.0,716.0,730.0
APIC,2024-11-14,2024-11-18,3,1045.0,1035.0,4700,BUY - MOMENTUM,23,MAX_HOLDING,-47000.0,-71440.0,-0.9569377990430622,14664.0,9776.0,1003.0,1076.0,1097.0
NSSS,2024-11-15,2024-11-18,2,216.0,207.0,22700,BUY - MOMENTUM,29,STOP_LOSS,-204300.0,-228305.25,-4.166666666666666,14403.150000000001,9602.1,207.0,222.0,224.0
MYOR,2024-11-18,2024-11-19,2,2610.0,2610.0,1800,BUY - MOMENTUM,34,STOP_LOSS,0.0,-23490.0,0.0,14094.0,9396.0,2506.0,2688.0,2740.0
NSSS,2024-11-19,2024-11-19,1,220.0,211.0,21700,BUY - MOMENTUM,77,STOP_LOSS,-195300.0,-218681.75,-4.090909090909091,14029.05,9352.7,211.0,227.0,231.0
SMIL,2024-11-19,2024-11-21,3,182.0,186.0,26300,BUY - MOMENTUM,45,MAX_HOLDING,105200.0,81004.0,2.197802197802198,14517.6,9678.400000000001,175.0,187.0,191.0
BUKA,2024-11-19,2024-11-21,3,121.0,119.0,39500,BUY - MOMENTUM,42,MAX_HOLDING,-79000.0,-102700.0,-1.6528925619834711,14220.0,9480.0,116.0,125.0,125.0
CMRY,2024-11-19,2024-11-21,3,5500.0,5325.0,800,BUY - REVERSAL,32,MAX_HOLDING,-140000.0,-161650.0,-3.1818181818181817,12990.0,8660.0,5225.0,5665.0,5775.0
BULL,2024-11-21,2024-11-22,2,112.0,108.0,42400,BUY - MOMENTUM,33,STOP_LOSS,-169600.0,-192920.0,-3.571428571428571,13992.0,9328.0,108.0,115.0,118.0
TLKM,2024-11-21,2024-11-25,3,2770.0,2740.0,1700,BUY - MOMENTUM,61,MAX_HOLDING,-51000.0,-74417.5,-1.083032490974729,14050.5,9367.0,2659.0,2853.0,2908.0
NICL,2024-11-25,2024-11-25,1,304.0,292.0,15400,BUY - MOMENTUM,99,STOP_LOSS,-184800.0,-207746.0,-3.9473684210526314,13767.6,9178.400000000001,292.0,313.0,313.0
MYOR,2024-11-22,2024-11-26,3,2750.0,2740.0,1700,BUY - MOMENTUM,28,MAX_HOLDING,-17000.0,-40332.5,-0.36363636363636365,13999.5,9333.0,2640.0,2832.0,2888.0
OASA,2024-11-26,2024-11-26,1,132.0,127.0,35200,BUY - MOMENTUM,45,STOP_LOSS,-176000.0,-198792.0,-3.787878787878788,13675.2,9116.800000000001,127.0,136.0,136.0
KLBF,2024-11-25,2024-11-28,3,1500.0,1495.0,3100,BUY - MOMENTUM,100,MAX_HOLDING,-15500.0,-38711.25,-0.33333333333333337,13926.75,9284.5,1440.0,1545.0,1575.0
ISAT,2024-11-25,2024-11-28,3,2500.0,2400.0,1800,BUY - MOMENTUM,48,STOP_LOSS,-180000.0,-202050.0,-4.0,13230.0,8820.0,2400.0,2575.0,2625.0
BULL,2024-11-26,2024-11-29,3,111.0,110.0,41900,BUY - MOMENTUM,44,MAX_HOLDING,-41900.0,-65049.75,-0.9009009009009009,13889.85,9259.900000000001,107.0,114.0,117.0
GGRM,2024-11-28,2024-12-02,3,12975.0,12525.0,300,BUY - REVERSAL,66,MAX_HOLDING,-135000.0,-154125.0,-3.4682080924855487,11475.0,7650.0,12326.0,13364.0,13624.0
PDPP,2024-11-28,2024-12-02,3,565.0,550.0,8100,BUY - REVERSAL,41,MAX_HOLDING,-121500.0,-144078.75,-2.6548672566371683,13547.25,9031.5,537.0,582.0,593.0
PGAS,2024-12-02,2024-12-04,3,1570.0,1595.0,2900,BUY - MOMENTUM,78,MAX_HOLDING,72500.0,49553.75,1.5923566878980893,13767.75,9178.5,1507.0,1617.0,1648.0
TKIM,2024-12-02,2024-12-04,3,6275.0,6400.5,700,BUY - REVERSAL,44,STOP_LOSS,87850.0,65667.875,2.0,13309.275000000001,8872.85,5961.0,6463.0,6589.0
KIJA,2024-12-02,2024-12-04,3,196.0,198.0,23300,BUY - MOMENTUM,29,MAX_HOLDING,46600.0,23649.500000000004,1.0204081632653061,13770.3,9180.2,188.0,202.0,200.0
BBCA,2024-12-03,2024-12-05,3,10200.0,10250.0,400,BUY - MOMENTUM,91,MAX_HOLDING,20000.0,-450.0,0.49019607843137253,12270.0,8180.0,9792.0,10506.0,10710.0
BMRI,2024-12-03,2024-12-05,3,6275.0,6150.0,700,BUY - MOMENTUM,81,MAX_HOLDING,-87500.0,-109243.75,-1.9920318725099602,13046.25,8697.5,6024.0,6463.0,6534.0
JMAS,2024-12-06,2024-12-06,1,154.0,148.0,29400,BUY - MOMENTUM,100,STOP_LOSS,-176400.0,-198596.99999999997,-3.896103896103896,13318.2,8878.8,148.0,159.0,162.0
MYOR,2024-12-05,2024-12-09,3,2720.0,2730.0,1600,BUY - REVERSAL,42,MAX_HOLDING,16000.0,-5800.0,0.3676470588235294,13080.0,8720.0,2584.0,2802.0,2856.0
MIKA,2024-12-05,2024-12-09,3,2670.0,2640.0,1700,BUY - MOMENTUM,25,MAX_HOLDING,-51000.0,-73567.5,-1.1235955056179776,13540.5,9027.0,2563.0,2750.0,2804.0
IMPC,2024-12-05,2024-12-09,3,348.0,352.0,13000,BUY - MOMENTUM,28,MAX_HOLDING,52000.0,29250.0,1.1494252873563218,13650.0,9100.0,334.0,358.0,365.0
SMIL,2024-12-09,2024-12-11,3,197.0,196.0,22800,BUY - REVERSAL,64,MAX_HOLDING,-22800.0,-45201.0,-0.5076142131979695,13440.6,8960.400000000001,187.0,203.0,207.0
BANK,2024-12-09,2024-12-11,3,820.0,805.0,5400,BUY - MOMENTUM,31,MAX_HOLDING,-81000.0,-102937.5,-1.8292682926829267,13162.5,8775.0,787.0,845.0,861.0
TLKM,2024-12-10,2024-12-11,2,2770.0,2811.5499999999997,1600,BUY - MOMENTUM,37,STOP_LOSS,66479.99999999956,44153.799999999566,1.4999999999999902,13395.720000000001,8930.48,2659.0,2853.0,2908.0
MIKA,2024-12-10,2024-12-12,3,2580.0,2500.0,1700,BUY - REVERSAL,43,MAX_HOLDING,-136000.0,-157590.0,-3.10077519379845,12954.0,8636.0,2451.0,2657.0,2709.0
ENRG,2024-12-10,2024-12-12,3,248.0,252.0,18100,BUY - MOMENTUM,54,MAX_HOLDING,72400.0,49775.0,1.6129032258064515,13575.0,9050.0,238.0,255.0,260.0
BIRD,2024-12-12,2024-12-13,2,1825.0,1734.0,2400,BUY - REVERSAL,64,STOP_LOSS,-218400.0,-239754.0,-4.986301369863014,12812.400000000001,8541.6,1734.0,1880.0,1916.0
KLBF,2024-12-12,2024-12-16,3,1455.0,1440.0,3000,BUY - REVERSAL,62,MAX_HOLDING,-45000.0,-66712.5,-1.0309278350515463,13027.5,8685.0,1382.0,1499.0,1528.0
KIJA,2024-12-12,2024-12-16,3,200.0,198.0,22300,BUY - MOMENTUM,37,MAX_HOLDING,-44600.0,-66788.5,-1.0,13313.1,8875.400000000001,192.0,206.0,206.0
DSSA,2024-12-13,2024-12-16,2,41200.0,39552.0,100,BUY - MOMENTUM,57,STOP_LOSS,-164800.0,-184988.0,-4.0,12112.8,8075.200000000001,39552.0,42436.0,43260.0
UNTR,2024-12-13,2024-12-17,3,28125.0,27000.0,100,BUY - MOMENTUM,23,STOP_LOSS,-112500.0,-126281.25,-4.0,8268.75,5512.5,27000.0,28969.0,29531.0
PTRO,2024-12-16,2024-12-18,3,25725.0,26110.874999999996,100,BUY - MOMENTUM,24,STOP_LOSS,38587.499999999636,25628.531249999636,1.4999999999999858,7775.381249999999,5183.5875,24696.0,26497.0,27011.0
PTRO,2024-12-18,2024-12-18,1,26675.0,25608.0,100,BUY - MOMENTUM,98,STOP_LOSS,-106700.0,-119770.75,-4.0,7842.450000000001,5228.3,25608.0,27475.0,27522.0
RAJA,2024-12-19,2024-12-19,1,2540.0,2438.0,1700,BUY - MOMENTUM,24,STOP_LOSS,-173400.0,-194556.5,-4.015748031496063,12693.900000000001,8462.6,2438.0,2616.0,2667.0
SMGR,2024-12-18,2024-12-20,3,3380.0,3260.0,1200,BUY - MOMENTUM,57,MAX_HOLDING,-144000.0,-163920.0,-3.5502958579881656,11952.0,7968.0,3245.0,3481.0,3485.0
APIC,2024-12-18,2024-12-20,3,1090.0,1110.0,3900,BUY - MOMENTUM,37,MAX_HOLDING,78000.0,56550.0,1.834862385321101,12870.0,8580.0,1046.0,1123.0,1144.0
NICL,2024-12-19,2024-12-20,2,266.0,253.0,16300,BUY - REVERSAL,71,STOP_LOSS,-211900.0,-233049.25000000003,-4.887218045112782,12689.55,8459.7,253.0,274.0,279.0
PTRO,2024-12-20,2024-12-23,2,27500.0,28875.0,100,BUY - MOMENTUM,74,TARGET2,137500.0,123406.25,5.0,8456.25,5637.5,26400.0,28325.0,28875.0
MEJA,2024-12-20,2024-12-24,3,314.0,323.0,13700,BUY - MOMENTUM,43,TARGET2,123300.0,101482.75,2.8662420382165608,13090.35,8726.900000000001,301.0,323.0,323.0
MYOR,2024-12-23,2024-12-27,3,2730.0,2740.0,1500,BUY - MOMENTUM,60,MAX_HOLDING,15000.0,-5512.5,0.3663003663003663,12307.5,8205.0,2621.0,2812.0,2866.0
BANK,2024-12-23,2024-12-27,3,825.0,825.0,5100,BUY - MOMENTUM,30,MAX_HOLDING,0.0,-21037.5,0.0,12622.5,8415.0,792.0,850.0,866.0
FILM,2024-12-27,2024-12-27,1,3780.0,3629.0,1100,BUY - MOMENTUM,72,STOP_LOSS,-166100.0,-186474.75,-3.9947089947089944,12224.85,8149.9,3629.0,3893.0,3910.0
BULL,2025-01-02,2025-01-02,1,124.0,119.0,34300,BUY - MOMENTUM,68,STOP_LOSS,-171500.0,-192337.24999999997,-4.032258064516129,12502.35,8334.9,119.0,128.0,130.0
INTP,2024-12-30,2025-01-03,3,7400.0,7075.0,500,BUY - REVERSAL,47,MAX_HOLDING,-162500.0,-180593.75,-4.391891891891892,10856.25,7237.5,7030.0,7622.0,7770.0
FILM,2024-12-30,2025-01-03,3,3860.0,3790.0,1100,BUY - MOMENTUM,46,MAX_HOLDING,-77000.0,-98037.5,-1.8134715025906734,12622.5,8415.0,3706.0,3976.0,4053.0
SILO,2025-01-03,2025-01-07,3,3090.0,3208.0,1300,BUY - MOMENTUM,35,TARGET2,153400.0,132931.5,3.8187702265372168,12281.1,8187.4,2966.0,3183.0,3208.0
MIDI,2025-01-03,2025-01-07,3,416.0,416.0,10100,BUY - REVERSAL,33,MAX_HOLDING,0.0,-21008.0,0.0,12604.800000000001,8403.2,395.0,428.0,437.0
MAPI,2025-01-06,2025-01-08,3,1360.0,1360.0,3000,BUY - MOMENTUM,32,MAX_HOLDING,0.0,-20400.0,0.0,12240.0,8160.0,1306.0,1401.0,1426.0
MSIN,2025-01-06,2025-01-08,3,875.0,840.0,4700,BUY - MOMENTUM,49,STOP_LOSS,-164500.0,-184651.25,-4.0,12090.75,8060.5,840.0,901.0,916.0
BULL,2025-01-06,2025-01-08,3,122.0,124.0,34300,BUY - MOMENTUM,27,MAX_HOLDING,68600.0,47505.5,1.639344262295082,12656.7,8437.8,117.0,126.0,128.0
BULL,2025-01-08,2025-01-09,2,124.0,124.0,33900,BUY - MOMENTUM,49,STOP_LOSS,0.0,-21018.0,0.0,12610.800000000001,8407.2,119.0,128.0,130.0
CARE,2025-01-09,2025-01-09,1,199.0,191.0,21000,BUY - MOMENTUM,91,STOP_LOSS,-168000.0,-188475.0,-4.0201005025125625,12285.0,8190.0,191.0,205.0,209.0
AMRT,2025-01-08,2025-01-10,3,2880.0,2820.0,1400,BUY - MOMENTUM,36,MAX_HOLDING,-84000.0,-103950.0,-2.083333333333333,11970.0,7980.0,2765.0,2966.0,3024.0
ENRG,2025-01-10,2025-01-10,1,242.0,232.0,17100,BUY - MOMENTUM,85,STOP_LOSS,-171000.0,-191263.49999999997,-4.132231404958678,12158.1,8105.4,232.0,249.0,253.0
KIJA,2025-01-10,2025-01-13,2,191.0,191.0,21700,BUY - MOMENTUM,39,STOP_LOSS,0.0,-20723.5,0.0,12434.1,8289.4,183.0,197.0,201.0
OASA,2025-01-10,2025-01-14,3,150.0,144.0,27700,BUY - MOMENTUM,57,STOP_LOSS,-166200.0,-186559.5,-4.0,12215.7,8143.8,144.0,154.0,158.0
NSSS,2025-01-10,2025-01-14,3,272.0,272.0,15200,BUY - MOMENTUM,23,MAX_HOLDING,0.0,-20672.0,0.0,12403.2,8268.8,261.0,280.0,286.0
EXCL,2025-01-13,2025-01-15,3,2270.0,2270.0,1800,BUY - MOMENTUM,56,MAX_HOLDING,0.0,-20430.0,0.0,12258.0,8172.0,2179.0,2338.0,2384.0
BRIS,2025-01-13,2025-01-15,3,2720.0,2750.0,1500,BUY - MOMENTUM,32,MAX_HOLDING,45000.0,24487.5,1.1029411764705883,12307.5,8205.0,2611.0,2802.0,2856.0
NSSS,2025-01-15,2025-01-17,3,276.0,276.0,14700,BUY - MOMENTUM,42,MAX_HOLDING,0.0,-20286.0,0.0,12171.6,8114.400000000001,265.0,284.0,290.0
VKTR,2025-01-16,2025-01-17,2,120.0,115.0,33900,BUY - MOMENTUM,45,STOP_LOSS,-169500.0,-189416.25,-4.166666666666666,11949.75,7966.5,115.0,124.0,126.0
BBCA,2025-01-17,2025-01-21,3,9900.0,9575.0,400,BUY - MOMENTUM,38,MAX_HOLDING,-130000.0,-149475.0,-3.2828282828282833,11685.0,7790.0,9504.0,10197.0,10395.0
TLKM,2025-01-17,2025-01-21,3,2660.0,2630.0,1500,BUY - MOMENTUM,61,MAX_HOLDING,-45000.0,-64837.5,-1.1278195488721803,11902.5,7935.0,2554.0,2740.0,2713.0
